year_month,week_id,city_id,city,gas_id,gas_type,venue_name,gas_price,collected_date
202204,1191,4347,Cuiabá,643,ETANOL HIDRADATO,G. J. G. Derivados de Petroleo Ltda,5.199,13/04/2022
202204,1191,4347,Cuiabá,643,ETANOL HIDRADATO,Comercial de Combustiveis Santa Edwiges Ltda,5.199,14/04/2022
202204,1191,7994,Porto Alegre,812,DIESEL S10,Ipi 1 - Abastecedora de Combustiveis Ltda.,6.779,13/04/2022
202204,1191,7994,Porto Alegre,812,DIESEL S10,Comercial de Combustiveis Lance Eireli,6.79,13/04/2022
202204,1191,7994,Porto Alegre,812,DIESEL S10,Campus Petropolis Comercio de Combustiveis Ltda,6.799,13/04/2022
202204,1191,7994,Porto Alegre,812,DIESEL S10,Mc Br Comercio de Combustiveis Ltda,6.799,13/04/2022
202204,1191,7994,Porto Alegre,812,DIESEL S10,Cm Br Comercio de Combustiveis Ltda.,6.799,13/04/2022
202204,1191,7994,Porto Alegre,812,DIESEL S10,Gb Comercio de Combustiveis Eireli,6.99,13/04/2022
202204,1191,7994,Porto Alegre,812,DIESEL S10,Posto de Combustiveis Alicar Ltda,6.999,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Jardim Querencia Ltda,7.29,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Via Trabalhador Ltda,7.298,12/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Posto de Combustiveis El Charif Ltda,7.299,12/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Jacaranda Ltda.,7.299,12/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Colossal Merces Ltda,7.299,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Mexico Ltda,7.299,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Armando Ruy & Cia Ltda,7.299,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,G T Zanlorenzi e Cia Ltda,7.3,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto California Ltda,7.309,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Nossa Senhora do Rosario Ltda,7.31,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Minerio Ltda,7.31,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Posto Rodovia dos Minerios Ltda,7.318,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Interlagos Ltda,7.319,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Posto Santa Rosa Ltda,7.319,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Rabat Ltda,7.319,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Alianca Comercio de Combustiveis Ltda,7.319,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto X Ltda,7.319,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Alferes Poli Ltda.,7.319,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Emf Ltda,7.319,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Abaete Ltda,7.319,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Nilo Cairo Ltda,7.349,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Vendramin Ltda.,7.379,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Texas Fuel Ltda,7.379,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Lustosa Ltda,7.379,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto R Juveve Ltda,7.38,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Rio Bravo Comercio de Combustiveis Ltda,7.39,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Social Ltda,7.39,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Petro Pimpa Ltda,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Delgado Moro Ltda,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Aventador Ltda,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Trevo Atuba Ltda,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Petro Chile Ltda,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Base Aérea Ltda.,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Potenza Ltda,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Posto Maru S.a.,7.399,12/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Angra Auto Posto Eireli,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Lua Crescente Ltda.,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Erasto Gaertner Eireli,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Patmos Ltda,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Ts Limitada,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Via Sul Brasil Ltda,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Posto Makiolka Ltda,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Ducati Auto Posto Ltda,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Ribeira Iii Ltda,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Sambade Com. de Combustiveis Ltda,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Phoenix Auto Posto Ltda,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Taishan Auto Posto - Eireli,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Posto de Servicos Acalanto Ltda,7.399,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Jacaranda Ltda.,7.299,12/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto California Ltda,7.309,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Nossa Senhora do Rosario Ltda,7.31,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Emf Ltda,7.319,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Alferes Poli Ltda.,7.319,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Auto Posto Mocelin Ltda,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Posto Perola Limitada,7.399,13/04/2022
202204,1191,6015,Curitiba,487,GASOLINA COMUM,Rmz Fukami Comercio de Combustiveis Ltda,7.499,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Jardim Querencia Ltda,7.38,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,G T Zanlorenzi e Cia Ltda,7.39,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto X Ltda,7.399,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Armando Ruy & Cia Ltda,7.499,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Posto de Combustiveis El Charif Ltda,7.499,12/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Colossal Merces Ltda,7.549,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Vendramin Ltda.,7.579,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Lustosa Ltda,7.579,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Social Ltda,7.58,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto R Juveve Ltda,7.58,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Rio Bravo Comercio de Combustiveis Ltda,7.59,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Via Trabalhador Ltda,7.598,12/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Trevo Atuba Ltda,7.599,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Ts Limitada,7.599,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Phoenix Auto Posto Ltda,7.599,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Posto Perola Limitada,7.599,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Erasto Gaertner Eireli,7.599,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Taishan Auto Posto - Eireli,7.599,13/04/2022
202204,1191,6015,Curitiba,532,DIESEL,Auto Posto Via Trabalhador Ltda,6.398,12/04/2022
202204,1191,6015,Curitiba,532,DIESEL,Posto de Combustiveis El Charif Ltda,6.399,12/04/2022
202204,1191,6015,Curitiba,532,DIESEL,Posto Rodovia dos Minerios Ltda,6.448,13/04/2022
202204,1191,6015,Curitiba,532,DIESEL,Auto Posto Jacaranda Ltda.,6.449,12/04/2022
202204,1191,6015,Curitiba,532,DIESEL,Auto Posto Alferes Poli Ltda.,6.459,13/04/2022
202204,1191,6015,Curitiba,532,DIESEL,Auto Posto Nilo Cairo Ltda,6.699,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Mocelin Ltda,7.599,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Posto de Servicos Acalanto Ltda,7.599,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Patmos Ltda,7.599,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Petro Chile Ltda,7.599,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Via Sul Brasil Ltda,7.599,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Ducati Auto Posto Ltda,7.599,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Ribeira Iii Ltda,7.599,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Lua Crescente Ltda.,7.599,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Base Aérea Ltda.,7.599,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Interlagos Ltda,7.599,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Posto Rodovia dos Minerios Ltda,7.618,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Mexico Ltda,7.649,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Aventador Ltda,7.699,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Posto Maru S.a.,7.699,12/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Posto Makiolka Ltda,7.699,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Delgado Moro Ltda,7.699,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Rmz Fukami Comercio de Combustiveis Ltda,7.749,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Angra Auto Posto Eireli,7.799,13/04/2022
202204,1191,6015,Curitiba,488,GASOLINA ADITIVADA,Auto Posto Potenza Ltda,7.899,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Nossa Senhora do Rosario Ltda,6.29,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Interlagos Ltda,6.299,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Rabat Ltda,6.379,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Posto Santa Rosa Ltda,6.399,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Via Trabalhador Ltda,6.498,12/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto X Ltda,6.499,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Abaete Ltda,6.499,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Posto de Combustiveis El Charif Ltda,6.499,12/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Alferes Poli Ltda.,6.499,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Posto Maru S.a.,6.499,12/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Jacaranda Ltda.,6.579,12/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Posto Rodovia dos Minerios Ltda,6.598,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Mocelin Ltda,6.599,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Via Sul Brasil Ltda,6.599,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Posto Perola Limitada,6.599,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Alianca Comercio de Combustiveis Ltda,6.619,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Ducati Auto Posto Ltda,6.669,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Ts Limitada,6.669,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Vendramin Ltda.,6.679,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Mexico Ltda,6.689,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Trevo Atuba Ltda,6.699,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Sambade Com. de Combustiveis Ltda,6.699,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Posto de Servicos Acalanto Ltda,6.699,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Petro Chile Ltda,6.699,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Patmos Ltda,6.699,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Base Aérea Ltda.,6.699,13/04/2022
202204,1191,8521,Joinville,476,GNV,Auto Posto Monaco Ltda,4.899,12/04/2022
202204,1191,8521,Joinville,476,GNV,Posto Aldi Ltda.,4.95,11/04/2022
202204,1191,8521,Joinville,476,GNV,Posto Graciosa Ltda,4.969,12/04/2022
202204,1191,8521,Joinville,476,GNV,Auto Posto Prudente Ltda,5.29,12/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Auto Posto Jardim Querencia Ltda,5.39,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Aventador Ltda,6.699,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Lua Crescente Ltda.,6.699,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Potenza Ltda,6.699,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Texas Fuel Ltda,6.699,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Petro Pimpa Ltda,6.699,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Ribeira Iii Ltda,6.699,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Colossal Merces Ltda,6.799,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Phoenix Auto Posto Ltda,6.799,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Rio Bravo Comercio de Combustiveis Ltda,6.83,13/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,G T Zanlorenzi e Cia Ltda,5.54,13/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Auto Posto California Ltda,5.549,13/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Auto Posto Via Trabalhador Ltda,5.598,12/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Posto de Combustiveis El Charif Ltda,5.599,12/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Auto Posto Jacaranda Ltda.,5.599,12/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Alianca Comercio de Combustiveis Ltda,5.599,13/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Armando Ruy & Cia Ltda,5.599,13/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Auto Posto Emf Ltda,5.619,13/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,Itaum Comercio de Combustiveis Ltda,6.8,12/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,Posto de Combustiveis Sinal Verde Ltda,6.818,11/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,Veranea Cristina Dirksen,6.819,12/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,Posto Getulio Ltda,6.83,11/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,Auto Posto Genova Ltda,6.83,11/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,Auto Posto Monaco Ltda,6.839,12/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Itaum Comercio de Combustiveis Ltda,6.8,12/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Veranea Cristina Dirksen,6.819,12/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Rede de Postos Dias Ltda,6.839,11/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Comercio de Combustiveis Pastorello S.a.,6.87,11/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Auto Posto Monaco Ltda,6.939,12/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Auto Posto Bucarein Eireli,6.95,11/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Posto Getulio Ltda,6.99,11/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Posto Aldi Ltda.,6.997,11/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Posto Graciosa Ltda,6.997,12/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Erasto Gaertner Eireli,6.999,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Posto Makiolka Ltda,6.999,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Rmz Fukami Comercio de Combustiveis Ltda,6.999,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Taishan Auto Posto - Eireli,6.999,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto R Juveve Ltda,7.08,13/04/2022
202204,1191,6015,Curitiba,812,DIESEL S10,Auto Posto Social Ltda,7.09,13/04/2022
202204,1191,8521,Joinville,532,DIESEL,Itaum Comercio de Combustiveis Ltda,6.19,12/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,Itaum Comercio de Combustiveis Ltda,6.29,12/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,Comercio de Combustiveis Pastorello S.a.,6.39,11/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,Auto Posto Genova Ltda,6.399,11/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,Auto Posto Monaco Ltda,6.449,12/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,Posto Aldi Ltda.,6.49,11/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,Posto de Combustiveis Sinal Verde Ltda,6.498,11/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,Comercio de Combustiveis Vegini Ltda,6.499,11/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,Auto Posto Durim Ltda.,6.499,12/04/2022
202204,1191,8521,Joinville,643,ETANOL HIDRADATO,Rede de Postos Dias Ltda,5.759,11/04/2022
202204,1191,8521,Joinville,643,ETANOL HIDRADATO,Posto de Combustiveis Sinal Verde Ltda,5.895,11/04/2022
202204,1191,8521,Joinville,643,ETANOL HIDRADATO,Posto Padre Reus Ltda,5.96,11/04/2022
202204,1191,8521,Joinville,643,ETANOL HIDRADATO,Posto de Combustiveis Valencia Ltda,5.96,13/04/2022
202204,1191,8521,Joinville,643,ETANOL HIDRADATO,Posto Getulio Ltda,5.97,11/04/2022
202204,1191,8521,Joinville,643,ETANOL HIDRADATO,Auto Posto Bucarein Eireli,5.97,11/04/2022
202204,1191,8521,Joinville,643,ETANOL HIDRADATO,Posto Aldi Ltda.,5.98,11/04/2022
202204,1191,8521,Joinville,643,ETANOL HIDRADATO,Posto Graciosa Ltda,5.987,12/04/2022
202204,1191,8521,Joinville,643,ETANOL HIDRADATO,Auto Posto Durim Ltda.,5.999,12/04/2022
202204,1191,8452,Florianópolis,476,GNV,A. Angeloni & Cia. Ltda,5.199,14/04/2022
202204,1191,8452,Florianópolis,476,GNV,Posto Capoeiras Eireli,5.299,14/04/2022
202204,1191,8452,Florianópolis,476,GNV,Posto de Combustiveis Farol da Ilha Ltda,5.299,14/04/2022
202204,1191,8452,Florianópolis,476,GNV,Floripetro Comercio de Combustiveis Ltda,5.399,14/04/2022
202204,1191,8452,Florianópolis,476,GNV,Joia Combustiveis Ltda,5.399,14/04/2022
202204,1191,8452,Florianópolis,476,GNV,Colonial Produtos e Servicos Ltda,5.399,14/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Auto Posto Rabat Ltda,5.619,13/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Auto Posto X Ltda,5.619,13/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Auto Posto Interlagos Ltda,5.619,13/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Auto Posto Alferes Poli Ltda.,5.619,13/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Posto Rodovia dos Minerios Ltda,5.638,13/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Auto Posto Abaete Ltda,5.639,13/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Auto Posto Nilo Cairo Ltda,5.649,13/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Auto Posto Mexico Ltda,5.649,13/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Auto Posto Minerio Ltda,5.65,13/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Auto Posto Delgado Moro Ltda,5.659,13/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Posto Santa Rosa Ltda,5.659,13/04/2022
202204,1191,6015,Curitiba,643,ETANOL HIDRADATO,Auto Posto Lustosa Ltda,5.679,13/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,Rede de Postos Dias Ltda,6.839,11/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,Auto Posto Bucarein Eireli,6.85,11/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,Comercio de Combustiveis Pastorello S.a.,6.85,11/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,Posto Aldi Ltda.,6.877,11/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,Posto de Combustiveis Valencia Ltda,6.88,13/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,Posto Graciosa Ltda,6.897,12/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,Auto Posto Geraldi Ltda,6.897,13/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,Posto Agricopel Ltda.,6.899,12/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,Posto Agricopel Ltda.,6.899,13/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,Auto Posto Durim Ltda.,6.899,12/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,Posto Padre Reus Ltda,6.899,11/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,Auto Posto Prudente Ltda,6.98,12/04/2022
202204,1191,8521,Joinville,487,GASOLINA COMUM,America Comercio de Combustiveis Ltda,6.98,12/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Comercio de Combustiveis Vegini Ltda,6.999,11/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Posto de Combustiveis Sinal Verde Ltda,7.018,11/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Auto Posto Genova Ltda,7.03,11/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Posto Padre Reus Ltda,7.09,11/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Auto Posto Geraldi Ltda,7.097,13/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Auto Posto Durim Ltda.,7.099,12/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Posto Agricopel Ltda.,7.099,13/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Posto Agricopel Ltda.,7.099,12/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Auto Posto Prudente Ltda,7.18,12/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,America Comercio de Combustiveis Ltda,7.18,12/04/2022
202204,1191,8521,Joinville,488,GASOLINA ADITIVADA,Posto de Combustiveis Valencia Ltda,7.39,13/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,Posto Agricopel Ltda.,6.499,13/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,Veranea Cristina Dirksen,6.499,12/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,Posto Graciosa Ltda,6.499,12/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,Posto Getulio Ltda,6.55,11/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,Posto de Combustiveis Valencia Ltda,6.57,13/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,Auto Posto Prudente Ltda,6.58,12/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,Auto Posto Bucarein Eireli,6.59,11/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,America Comercio de Combustiveis Ltda,6.59,12/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,Posto Agricopel Ltda.,6.649,12/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,Posto Padre Reus Ltda,6.69,11/04/2022
202204,1191,8521,Joinville,812,DIESEL S10,Auto Posto Geraldi Ltda,6.697,13/04/2022
202204,1191,8521,Joinville,643,ETANOL HIDRADATO,Posto Agricopel Ltda.,6.199,12/04/2022
202204,1191,8521,Joinville,643,ETANOL HIDRADATO,America Comercio de Combustiveis Ltda,6.38,12/04/2022
202204,1191,8521,Joinville,643,ETANOL HIDRADATO,Auto Posto Prudente Ltda,6.38,12/04/2022
